link;categoria
https://produto.mercadolivre.com.br/MLB-2201870867-memoria-ram-fury-ddr4-color-preto-8gb-1-hyperx-hx426c16fb38-_JM#position=23&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2007602569-memoria-para-desktop-32gb-2666mhz-ddr4-kingston-hyperx-beast-_JM#position=24&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-3206570908-memoria-ram-pc-ddr4-16gb-3600-kf436c18bb16-fury-kingston-_JM#position=25&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2737315572-memoria-ddr4-4gb-2400-mhz-hyperx-fury-original-hx424c15fb34-_JM#position=26&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2757276498-memoria-8gb-note-hyperx-kingston-ddr4-2666-hx426s15ib28-_JM#position=27&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://www.mercadolivre.com.br/memoria-ram-desktop-8gb-3200mhz-ddr4-kingston-hyperx-fury/p/MLB24727916?pdp_filters=category:MLB1694#searchVariation=MLB24727916&position=1&search_layout=grid&type=product&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2771947668-memoria-hyperx-fury-de-8gb-dimm-ddr4-2666mhz-12v-desktop-_JM#position=28&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2757367934-memoria-kingston-hyperx-fury-8gb-2400mhz-ddr4-cl15-black-_JM#position=29&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2737286829-memoria-ddr4-4gb-2400-mhz-hyperx-original-fury-hx424c15fb34-_JM#position=30&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-4587474368-memoria-ram-8gb-2133mhz-ddr4-gamer-fury-hyperx-pc-preta-_JM#position=31&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2026571845-memoria-ram-fury-ddr4-color-preto-8gb-1-hyperx-hx426c16fb38-_JM#position=32&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2153834444-memoria-ram-fury-ddr4-4gb-hyperx-hx424c15fb4-_JM#position=33&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2020238082-memoria-ddr4-4gb-2666-hx426c16fb34-mhz-original-hyperx-_JM#position=34&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-3293390979-memoria-kingston-hyperx-fury-8gb-2400mhz-ddr4-cl15-black-_JM#position=35&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-4151829348-memoria-ram-ddr4-16gb-3600-pc-beast-kingston-kf436c18bb16-_JM#position=36&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2771909442-memoria-hyperx-fury-de-8gb-dimm-ddr4-2666mhz-12v-desktop-_JM#position=37&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-3227367221-memoria-ram-ddr4-4gb-2666mhz-fury-hx426c16fb34-original-_JM#position=38&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2791538219-memoria-hyperx-fury-8gb-2666mhz-ddr4-black-hx426c16fb38-_JM#position=39&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-3309347816-memoria-hyperx-fury-de-8gb-dimm-ddr4-2666mhz-12v-desktop-_JM#position=40&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2669929739-memoria-ram-fury-ddr4-color-preto-8gb-1-hyperx-hx426c16fb38-_JM#position=41&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-3095587877-memoria-ram-gamer-p-notebook-16gb-2133mhz-cl13-12v-hyperx-_JM#position=42&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-4326371468-memoria-ram-para-notebook-16gb-2133mhz-hyperx-envio-imediato-_JM#position=43&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-3295546301-memoria-ram-notebook-ou-mac-ddr4-8gb-2666mhz-hyperx-impact-_JM#position=44&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2006356933-memoria-kingston-fury-beast-32gb-ddr4-kf426c16bb32-2666mhz-_JM#position=45&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2634912060-memoria-kingston-hyperx-fury-8gb-2400mhz-ddr4-cl15-black-_JM#position=46&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-3151374080-dissipador-memoria-ram-ddr2-ddr3-ddr4-fury-hyper-_JM#position=47&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-3381766899-memoria-kingston-fury-beast-16gb-3600mhz-ddr4-com-nf-_JM#position=48&search_layout=grid&type=item&tracking_id=ec482443-c722-423c-b6d6-111838385f30;TESTE
https://produto.mercadolivre.com.br/MLB-2656324806-memoria-hyperx-fury-4gb-2666mhz-ddr4-cl16-hx426c16fb34-_JM#position=1&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-3674354940-memoria-para-desktop-32gb-ddr4-kingston-fury-beast-_JM#position=2&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2006310024-memoria-kingston-fury-beast-32gb-ddr4-2666mhz-kf426c16bb32-_JM#position=3&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-4598732414-memoria-kingston-hyperx-fury-8gb-ddr4-2400-cl15-_JM#position=4&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-3381766899-memoria-kingston-fury-beast-16gb-3600mhz-ddr4-com-nf-_JM#position=5&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2201877036-memoria-ram-fury-ddr4-color-preto-8gb-1-hyperx-hx426c16fb38-_JM#position=6&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2006327542-memoria-kingston-fury-beast-32gb-kf426c16bb32-2666mhz-ddr4-_JM#position=7&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-3813187780-memoria-kingston-fury-beast-16gb-3600mhz-ddr4-com-nf-_JM#position=8&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2026565504-memoria-ram-fury-ddr4-color-preto-8gb-1-hyperx-hx426c16fb38-_JM#position=9&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2006361965-memoria-kingston-fury-beast-32gb-ddr4-2666mhz-kf426c16bb32-_JM#position=10&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2669942640-memoria-ram-fury-ddr4-color-preto-8gb-1-hyperx-hx426c16fb38-_JM#position=11&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2635002924-memoria-32gb-ddr4-3200mh-notebook-kingston-fury-impact-_JM#position=12&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-3576271925-memoria-de-computador-_JM#position=13&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2113899788-memoria-ddr4-hyperx-fury-04-gb-hx424c15fb4-usada-_JM#position=14&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-1942144184-kit-ddr4-16gb-ram-hyperx-ssd-m2-nvme-512gb-sexta-geraco-_JM#position=15&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2792444801-memoria-8gb-hyperx-fury-2400mhz-ddr4-cl15-hx424c15fb38-_JM#position=16&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-3170869683-memoria-4gb-ddr4-fury-hyperx-_JM#position=17&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2623366945-memoria-kingston-hyperx-predator-ddr4-32gb-2666mhz-c-l-15-_JM#position=18&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-3500451898-memoria-kingston-hyperx-fury-8gb-2400mhz-ddr4-cl15-black-_JM#position=19&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2791251267-memoria-8gb-note-hyperx-kingston-ddr4-2666-hx426s15ib28-_JM#position=20&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2649056550-memoria-8gb-note-hyperx-kingston-ddr4-2666-hx426s15ib28-_JM#position=21&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2649063398-memoria-8gb-note-hyperx-kingston-ddr4-2666-hx426s15ib28-_JM#position=22&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2125960826-memoria-8gb-note-hyperx-kingston-ddr4-2666-hx426s15ib28-_JM#position=23&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
https://produto.mercadolivre.com.br/MLB-2101543855-memoria-8gb-note-hyperx-kingston-ddr4-2666-hx426s15ib28-_JM#position=24&search_layout=grid&type=item&tracking_id=5ab0bb04-8604-4d4f-bd64-ae6ebca1fd06;TESTE
